franchiseID,FranchiseName,teamID,name,yearID,G,W,R,H,HR,BB,SO,SB,RA,ERA,HA,HRA,BBA,SOA,statID,teamID-Year,Park,Lat,Lon,Open,Closed
CIN,Cincinnati Reds,CIN,Cincinnati Reds,1992,162,90,660,1418,99,563,888,125,609,3.46,1362,109,470,1060,4436235,CIN-1992,Riverfront Stadium,39.096667,-84.508333,1970,2002
CIN,Cincinnati Reds,CIN,Cincinnati Reds,1993,162,73,722,1457,137,485,1025,142,785,4.51,1510,158,508,996,4546423,CIN-1993,Riverfront Stadium,39.096667,-84.508333,1970,2002
CIN,Cincinnati Reds,CIN,Cincinnati Reds,1994,115,66,609,1142,124,388,738,119,490,3.78,1037,117,339,799,4666599,CIN-1994,Riverfront Stadium,39.096667,-84.508333,1970,2002
CIN,Cincinnati Reds,CIN,Cincinnati Reds,1995,144,85,747,1326,161,519,946,190,623,4.03,1270,131,424,903,4788343,CIN-1995,Riverfront Stadium,39.096667,-84.508333,1970,2002
CIN,Cincinnati Reds,CIN,Cincinnati Reds,1996,162,81,778,1398,191,604,1134,171,773,4.32,1447,167,591,1089,4911655,CIN-1996,Riverfront Stadium,39.096667,-84.508333,1970,2002
CIN,Cincinnati Reds,CIN,Cincinnati Reds,1997,162,76,651,1386,142,518,1113,190,764,4.41,1408,173,558,1159,5036535,CIN-1997,Cinergy Field,39.096667,-84.508333,1996,2002
CIN,Cincinnati Reds,CIN,Cincinnati Reds,1998,162,77,750,1441,138,608,1107,95,760,4.44,1400,170,573,1098,5167528,CIN-1998,Cinergy Field,39.096667,-84.508333,1996,2002
CIN,Cincinnati Reds,CIN,Cincinnati Reds,1999,163,96,865,1536,209,569,1125,164,711,3.98,1309,190,636,1081,5304808,CIN-1999,Cinergy Field,39.096667,-84.508333,1996,2002
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2000,163,85,825,1545,200,559,995,100,765,4.33,1446,190,659,1015,5443888,CIN-2000,Cinergy Field,39.096667,-84.508333,1996,2002
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2001,162,66,735,1464,176,468,1172,103,850,4.77,1572,198,515,943,5584768,CIN-2001,Cinergy Field,39.096667,-84.508333,1996,2002
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2002,162,78,709,1386,169,583,1188,116,774,4.27,1502,173,550,980,5727448,CIN-2002,Cinergy Field,39.096667,-84.508333,1996,2002
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2003,162,69,694,1349,182,524,1326,80,886,5.09,1578,209,590,932,5871928,CIN-2003,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2004,162,76,750,1380,194,599,1335,77,907,5.19,1595,236,572,992,6018208,CIN-2004,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2005,163,73,820,1453,222,611,1303,72,889,5.15,1657,219,492,955,6161323,CIN-2005,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2006,162,80,749,1419,217,614,1192,124,801,4.51,1576,213,464,1053,6311143,CIN-2006,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2007,162,72,783,1496,204,536,1113,97,853,4.94,1605,198,482,1068,6462763,CIN-2007,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2008,162,74,704,1351,187,560,1125,85,800,4.55,1542,201,557,1227,6616183,CIN-2008,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2009,162,78,673,1349,158,531,1129,96,723,4.18,1420,188,577,1069,6771403,CIN-2009,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2010,162,91,790,1515,188,522,1218,93,685,4.01,1404,158,524,1130,6928423,CIN-2010,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2011,162,79,735,1438,183,535,1250,97,720,4.16,1414,185,539,1112,7087243,CIN-2011,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2012,162,97,669,1377,172,481,1266,87,588,3.34,1356,152,427,1248,7247863,CIN-2012,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2013,162,90,698,1370,155,585,1245,67,589,3.38,1294,170,435,1296,7410283,CIN-2013,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2014,162,76,595,1282,131,415,1252,122,612,3.59,1282,163,507,1290,7574503,CIN-2014,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2015,162,64,640,1382,167,496,1255,134,754,4.33,1436,177,544,1252,7740523,CIN-2015,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2016,162,68,716,1403,164,452,1284,139,854,4.91,1457,258,636,1241,7908343,CIN-2016,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2017,162,68,753,1390,219,565,1329,120,869,5.17,1442,248,631,1300,8077963,CIN-2017,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2018,162,67,696,1404,172,559,1376,77,819,4.63,1491,228,532,1258,8249383,CIN-2018,Great American Ball Park,39.0975,-84.506667,2003,Active
CIN,Cincinnati Reds,CIN,Cincinnati Reds,2019,162,75,701,1328,227,492,1436,80,711,4.18,1270,214,536,1552,8422603,CIN-2019,Great American Ball Park,39.0975,-84.506667,2003,Active
CKK,Cincinnati Kelly's Killers,CN3,Cincinnati Kelly's Killers,1891,102,43,549,838,28,428,385,164,643,3.43,921,20,446,331,74440,CN3-1891,East End Park,39.117778,-84.446389,,1891
CLE,Cleveland Indians,CLE,Cleveland Blues,1901,138,54,666,1311,12,243,322,125,831,4.12,1365,22,464,334,153880,CLE-1901,League Park I,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Bronchos,1902,137,69,686,1401,33,308,353,140,667,3.28,1199,26,411,361,166648,CLE-1902,League Park I,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Naps,1903,140,77,639,1265,31,259,588,175,579,2.73,1161,16,271,521,179083,CLE-1903,League Park I,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Naps,1904,154,86,647,1340,27,307,717,178,482,2.22,1273,10,285,627,192843,CLE-1904,League Park I,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Naps,1905,155,76,564,1318,18,286,714,188,587,2.85,1251,23,334,555,207115,CLE-1905,League Park I,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Naps,1906,157,89,663,1514,12,330,563,203,481,2.09,1197,16,365,530,221899,CLE-1906,League Park I,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Naps,1907,158,85,531,1222,11,335,677,193,525,2.26,1253,8,362,513,237195,CLE-1907,League Park I,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Naps,1908,157,90,569,1221,18,364,715,177,459,2.02,1172,16,328,548,253003,CLE-1908,League Park I,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Naps,1909,155,71,493,1216,10,283,698,173,532,2.4,1212,9,348,568,269323,CLE-1909,League Park I,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Naps,1910,161,71,548,1316,9,366,645,189,657,2.88,1392,10,488,617,286155,CLE-1910,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Naps,1911,156,80,691,1501,20,354,,209,712,3.36,1382,17,552,675,303499,CLE-1911,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Naps,1912,155,75,677,1403,12,407,,194,681,3.3,1367,15,523,622,321355,CLE-1912,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Naps,1913,155,86,633,1349,16,420,557,191,536,2.54,1278,19,502,689,339723,CLE-1913,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Naps,1914,157,51,538,1262,10,450,685,167,709,3.21,1365,10,666,688,363403,CLE-1914,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1915,154,57,539,1210,20,490,681,138,670,3.13,1287,18,518,610,392875,CLE-1915,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1916,157,77,630,1264,16,522,605,160,602,2.9,1383,16,467,537,418315,CLE-1916,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1917,156,88,584,1224,13,549,596,210,543,2.52,1270,17,438,451,439243,CLE-1917,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1918,129,73,504,1084,9,491,386,165,447,2.64,1126,9,343,364,460683,CLE-1918,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1919,139,84,636,1268,24,498,367,113,537,2.94,1242,19,362,432,482635,CLE-1919,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1920,154,98,857,1574,35,574,379,73,642,3.41,1448,31,401,466,505099,CLE-1920,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1921,154,94,925,1656,42,623,376,50,712,3.9,1534,43,431,475,528075,CLE-1921,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1922,155,78,768,1544,32,554,331,89,817,4.59,1605,58,464,489,551563,CLE-1922,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1923,153,82,888,1594,59,633,384,79,746,3.91,1517,36,465,407,575563,CLE-1923,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1924,153,67,755,1580,41,492,371,84,814,4.4,1603,43,503,315,600075,CLE-1924,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1925,155,70,782,1613,52,520,379,90,817,4.49,1604,41,493,345,625099,CLE-1925,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1926,154,88,738,1529,27,455,332,88,612,3.4,1412,49,450,381,650635,CLE-1926,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1927,153,66,668,1471,26,381,366,63,766,4.27,1542,37,508,366,676683,CLE-1927,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1928,155,62,674,1535,34,377,426,50,830,4.47,1615,52,511,416,703243,CLE-1928,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1929,152,81,717,1525,62,453,363,75,736,4.05,1570,56,488,389,730315,CLE-1929,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1930,154,81,890,1654,72,490,461,51,915,4.88,1663,85,528,441,757899,CLE-1930,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1931,155,78,885,1612,71,555,433,63,833,4.63,1577,64,561,470,785995,CLE-1931,League Park II,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1932,153,87,845,1544,78,566,454,52,747,4.12,1506,70,446,439,814603,CLE-1932,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1933,151,75,654,1366,50,448,426,36,669,3.71,1382,60,465,437,843723,CLE-1933,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1934,154,85,814,1550,100,526,433,52,763,4.28,1476,70,582,554,873355,CLE-1934,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1935,156,82,776,1573,93,460,567,63,739,4.15,1527,68,457,498,903499,CLE-1935,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1936,157,80,921,1715,123,514,470,66,862,4.83,1604,73,607,619,934155,CLE-1936,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1937,156,83,817,1499,103,570,551,78,768,4.39,1529,61,566,630,965323,CLE-1937,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1938,153,86,847,1506,113,550,605,83,782,4.6,1416,100,681,717,997003,CLE-1938,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1939,154,87,797,1490,85,557,574,72,700,4.08,1394,75,602,614,1029195,CLE-1939,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1940,155,89,710,1422,101,519,597,53,637,3.63,1328,86,512,686,1061899,CLE-1940,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1941,155,75,677,1350,103,512,605,63,668,3.9,1366,71,660,617,1095115,CLE-1941,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1942,156,75,590,1344,50,500,544,69,659,3.59,1353,61,560,448,1128843,CLE-1942,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1943,153,82,600,1344,55,567,521,47,577,3.15,1234,52,606,585,1163083,CLE-1943,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1944,155,72,643,1458,70,512,593,48,677,3.65,1428,40,621,524,1197835,CLE-1944,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1945,147,73,557,1249,65,505,578,19,548,3.31,1269,39,501,497,1233099,CLE-1945,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1946,156,68,537,1285,79,506,697,57,638,3.62,1282,84,649,789,1268875,CLE-1946,League Park II/Cleveland Stadium,41.511389,-81.644167,1908,1946
CLE,Cleveland Indians,CLE,Cleveland Indians,1947,157,80,687,1392,112,502,609,29,588,3.44,1244,94,628,590,1305163,CLE-1947,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1948,156,97,840,1534,155,646,575,54,568,3.22,1246,82,628,595,1341963,CLE-1948,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1949,154,89,675,1358,112,601,534,44,574,3.36,1275,82,611,594,1379275,CLE-1949,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1950,155,92,806,1417,164,693,624,40,654,3.75,1289,120,647,674,1417099,CLE-1950,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1951,155,93,696,1346,140,606,632,52,594,3.38,1287,86,577,642,1455435,CLE-1951,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1952,155,93,763,1399,148,626,749,46,606,3.32,1278,94,556,671,1494283,CLE-1952,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1953,155,92,770,1426,160,609,683,33,627,3.64,1311,92,519,586,1531168,CLE-1953,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1954,156,111,746,1368,156,637,668,30,504,2.78,1220,89,486,678,1573515,CLE-1954,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1955,154,93,698,1325,148,723,715,28,601,3.39,1285,111,558,877,1613899,CLE-1955,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1956,155,88,712,1256,153,681,764,40,581,3.32,1233,116,564,845,1654795,CLE-1956,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1957,153,76,682,1304,140,591,786,40,722,4.06,1381,130,618,807,1696203,CLE-1957,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1958,153,77,694,1340,161,494,819,50,635,3.73,1283,123,604,766,1735488,CLE-1958,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1959,154,89,745,1390,167,433,721,33,646,3.75,1230,148,635,799,1777888,CLE-1959,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1960,154,76,667,1415,127,444,573,58,693,3.95,1308,161,636,771,1820800,CLE-1960,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1961,161,78,737,1493,150,492,720,34,752,4.15,1426,178,599,801,1864224,CLE-1961,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1962,162,80,682,1341,180,502,939,35,745,4.14,1410,174,594,780,1913688,CLE-1962,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1963,162,79,635,1314,169,469,1102,59,702,3.79,1390,176,478,1018,1969408,CLE-1963,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1964,164,79,689,1386,164,500,1063,79,693,3.75,1443,154,565,1162,2025928,CLE-1964,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1965,162,87,663,1367,156,506,857,109,613,3.3,1254,129,500,1156,2086135,CLE-1965,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1966,162,81,574,1300,155,450,914,53,586,3.23,1260,129,489,1111,2147224,CLE-1966,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1967,162,75,559,1282,131,413,984,53,613,3.25,1258,120,559,1189,2206224,CLE-1967,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1968,162,86,516,1266,75,427,858,115,504,2.66,1087,98,540,1157,2266024,CLE-1968,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1969,161,62,573,1272,119,535,906,85,717,3.94,1330,134,681,1000,2326624,CLE-1969,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1970,162,76,649,1358,183,503,909,25,675,3.91,1333,163,689,1076,2400400,CLE-1970,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1971,162,60,543,1303,109,467,868,57,747,4.28,1352,154,770,937,2475328,CLE-1971,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1972,156,72,472,1220,91,420,762,49,519,2.92,1232,123,534,846,2551408,CLE-1972,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1973,162,71,680,1429,158,471,793,60,826,4.58,1532,172,602,883,2628640,CLE-1973,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1974,162,77,662,1395,131,432,756,79,694,3.8,1419,138,479,650,2707024,CLE-1974,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1975,159,79,688,1409,153,525,667,106,703,3.84,1395,136,599,800,2786560,CLE-1975,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1976,159,81,615,1423,85,479,631,75,615,3.47,1361,80,533,928,2867248,CLE-1976,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1977,161,71,676,1476,100,531,688,87,739,4.1,1441,136,550,876,2949088,CLE-1977,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1978,159,69,639,1400,106,488,698,64,694,3.97,1397,100,568,739,3039048,CLE-1978,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1979,161,81,760,1388,138,657,786,143,805,4.57,1502,138,570,781,3130360,CLE-1979,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1980,160,79,738,1517,89,617,625,118,807,4.68,1519,137,552,843,3223024,CLE-1980,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1981,103,52,431,922,39,343,379,119,442,3.88,989,67,311,569,3317040,CLE-1981,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1982,162,78,683,1458,109,651,625,151,748,4.11,1433,122,589,882,3412408,CLE-1982,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1983,162,70,704,1451,86,605,691,109,785,4.43,1531,120,529,794,3509128,CLE-1983,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1984,163,75,761,1498,123,600,815,126,766,4.26,1523,141,545,803,3607200,CLE-1984,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1985,162,60,729,1465,116,492,817,132,861,4.91,1556,170,547,702,3706624,CLE-1985,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1986,163,84,831,1620,157,456,944,141,841,4.58,1548,167,605,744,3807400,CLE-1986,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1987,162,61,742,1476,187,489,977,140,957,5.28,1566,219,606,849,3909528,CLE-1987,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1988,162,78,666,1435,134,416,866,97,731,4.16,1501,120,442,812,4013008,CLE-1988,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1989,162,73,604,1340,127,499,934,74,654,3.65,1423,107,452,844,4117840,CLE-1989,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1990,162,77,732,1465,110,458,836,107,737,4.26,1491,163,518,860,4224024,CLE-1990,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1991,162,57,576,1390,79,449,888,84,759,4.23,1551,110,441,862,4331560,CLE-1991,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1992,162,76,674,1495,127,448,885,144,746,4.11,1507,159,566,890,4440448,CLE-1992,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1993,162,76,790,1547,141,488,843,159,813,4.58,1591,182,591,888,4550688,CLE-1993,Cleveland Stadium,41.506667,-81.697222,1931,1995
CLE,Cleveland Indians,CLE,Cleveland Indians,1994,113,66,679,1165,167,382,629,131,562,4.36,1097,94,404,666,4670920,CLE-1994,Jacobs Field,41.495833,-81.685278,1994,2008
CLE,Cleveland Indians,CLE,Cleveland Indians,1995,144,100,840,1461,207,542,766,132,607,3.83,1261,135,445,926,4792720,CLE-1995,Jacobs Field,41.495833,-81.685278,1994,2008
CLE,Cleveland Indians,CLE,Cleveland Indians,1996,161,99,952,1665,218,671,844,160,769,4.34,1530,173,484,1033,4916088,CLE-1996,Jacobs Field,41.495833,-81.685278,1994,2008
CLE,Cleveland Indians,CLE,Cleveland Indians,1997,161,86,868,1589,220,617,955,118,815,4.73,1528,181,575,1036,5041024,CLE-1997,Jacobs Field,41.495833,-81.685278,1994,2008
CLE,Cleveland Indians,CLE,Cleveland Indians,1998,162,89,850,1530,198,630,1061,143,779,4.44,1552,171,563,1037,5172075,CLE-1998,Jacobs Field,41.495833,-81.685278,1994,2008
